Name,chr,pos,Relation_to_Island,UCSC_RefGene_Name,UCSC_RefGene_Group,hg,coef,pval,pval_adj
cg04075783,chr10,132893746,S_Shore,TCERG1L,Body,hg19,-0.0653069927900805,0.000896041707454448,0.0455955463946223
cg21443133,chr1,7201539,OpenSea,CAMTA1,Body,hg19,-0.135249792708427,0.000232452950944708,0.0221707540244552
cg04358957,chr6,2542813,OpenSea,,,hg19,-0.16055880848921,0.00047731262006561,0.0327480940313891
cg27200236,chr4,24296454,OpenSea,,,hg19,-0.102215439795258,0.000695081840351374,0.0397966040410076
cg10104542,chr2,237874990,OpenSea,,,hg19,-0.0818406617810468,0.000369824082147698,0.0287304942078698
cg06120122,chr11,22201921,OpenSea,,,hg19,-0.152593373365453,1.51614609216432e-06,0.00135548295729534
cg07308293,chr3,49594940,S_Shelf,BSN,Body,hg19,-0.128673960403806,0.000230700922622735,0.0220896555528107
cg25329734,chr17,63160487,OpenSea,RGS9;RGS9;RGS9,Body;Body;Body,hg19,-0.0155729445510485,0.000349740951128923,0.0278883235471515
cg27051089,chr6,87653726,OpenSea,HTR1E,5'UTR,hg19,-0.12842584234537,2.54792557733053e-05,0.00645312323287844
cg18092474,chr15,75019302,Island,CYP1A1,TSS1500,hg19,0.145807867409369,0.000221554253245674,0.0215441082958192
cg16651780,chr16,81037892,N_Shelf,C16orf61,5'UTR,hg19,0.151206621183437,0.000239228024083016,0.0224949238662728
cg23957912,chr4,187296698,S_Shelf,,,hg19,-0.099853251502191,0.00067928608529959,0.0392761052973458
cg25069147,chr5,12324174,OpenSea,,,hg19,-0.146549116981381,3.87818100860742e-05,0.00815269674482185
cg13067816,chr22,24402088,OpenSea,GSTTP2,TSS200,hg19,-0.109078139201552,2.46047465469453e-06,0.00176865767852474
cg24141911,chr5,168196172,OpenSea,SLIT3;MIR218-2,Body;TSS1500,hg19,-0.115719431908014,0.000153609436871086,0.0175250389154126
cg16320427,chr3,71158765,OpenSea,FOXP1,Body,hg19,-0.0659338057274571,5.39505143931186e-05,0.00975783312857659
cg22740492,chr11,31820658,Island,PAX6;PAX6;PAX6,Body;Body;Body,hg19,0.0912695422624996,0.000481620865641105,0.0328970688038324
cg14102807,chr16,28943677,OpenSea,CD19,Body,hg19,-0.132750628686807,6.05177751313374e-05,0.0104275853335453
cg15268290,chr11,83690587,OpenSea,DLG2;DLG2;DLG2,Body;Body;Body,hg19,-0.169911297166638,0.00012156372890254,0.0153758724845855
cg05938197,chr3,54674405,OpenSea,HESRG;CACNA2D3,TSS1500;Body,hg19,-0.119296678638523,0.000981865977645475,0.0478643577152499
cg03661929,chr3,116503715,OpenSea,,,hg19,-0.142852232463472,0.00103006373907416,0.0490809052217829
cg06873806,chr8,65492792,N_Shore,BHLHE22,TSS200,hg19,-0.0171908891359804,0.000414938967748141,0.0305176740158105
cg07791803,chr8,34343944,OpenSea,,,hg19,-0.098139063283894,0.00101586272260291,0.0487058149727817
cg12311094,chr17,72581081,OpenSea,C17orf77;C17orf77;CD300LD,5'UTR;1stExon;Body,hg19,-0.10041062818653,7.21973408106555e-05,0.0114166044808083
cg12521401,chr12,188277,S_Shore,IQSEC3;IQSEC3,Body;5'UTR,hg19,-0.0711926205441192,0.000280119873414748,0.0246505488604979
cg07405810,chr5,45649048,OpenSea,HCN1,Body,hg19,-0.0207433965372166,0.000559019308760974,0.0356284971982111
cg04617549,chr19,51569622,S_Shore,KLK13,TSS1500,hg19,-0.117640516846968,4.24028742314472e-05,0.00852139276925674
cg05405550,chr11,67898821,S_Shelf,,,hg19,-0.209431034249845,9.03205623043595e-07,0.00101972142210605
cg13062516,chr13,109152543,S_Shelf,,,hg19,-0.106079578280498,0.000838591970150658,0.0440260243018735
cg14051111,chr7,157345090,N_Shore,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.134697281186313,7.58138825332427e-05,0.0116871298572848
cg18449136,chr8,19866173,OpenSea,,,hg19,-0.144769394537881,7.02012882367074e-05,0.0112163466195135
cg22016755,chr4,69537826,OpenSea,UGT2B15,TSS1500,hg19,-0.0918573254630605,0.000702920732895558,0.0400198422071644
cg01518259,chr16,32323497,S_Shore,,,hg19,-0.112839878160718,4.75944814610734e-05,0.0090916249113765
cg22407942,chr7,22894828,S_Shore,SNORD93,TSS1500,hg19,-0.121020383724104,0.000125771025463984,0.0156994501833274
cg03033182,chr4,141177619,S_Shelf,SCOC,TSS1500,hg19,-0.0546171469366811,6.72906237966555e-05,0.0110407496564573
cg06545464,chr6,32299649,OpenSea,C6orf10,Body,hg19,-0.0785809090471499,0.00047424155176396,0.0326487150037395
cg10865238,chr12,67073062,OpenSea,GRIP1,TSS200,hg19,-0.152870777264853,0.000986334751339868,0.0479698467417437
cg10679346,chr11,79182856,OpenSea,,,hg19,-0.105595981525525,0.000876700358464866,0.0450612043858422
cg20640862,chr12,77481302,OpenSea,,,hg19,-0.136228235854918,0.000567906261172234,0.0359445007877565
cg05165750,chr13,112819420,S_Shore,,,hg19,-0.13082171142171,0.000290540290661788,0.0251891436445634
cg10175859,chr1,233817629,OpenSea,,,hg19,-0.0685416035705868,9.25466437022333e-06,0.00361779947412874
cg23601478,chr6,168726642,OpenSea,,,hg19,-0.152049779044013,0.000131531845978945,0.0160776319867706
cg22402224,chr7,102080713,OpenSea,ORAI2;ORAI2,Body;Body,hg19,-0.0805256812299432,1.45030508976663e-07,0.000372354906844831
cg03623130,chr6,150800280,OpenSea,,,hg19,-0.103119960117081,0.000148207224663628,0.0171777947969056
cg27315641,chr14,51782113,OpenSea,,,hg19,-0.0944629721708867,0.00058705682436414,0.0366192089043925
cg20865082,chr3,139557385,OpenSea,,,hg19,-0.123497429535383,0.000374896476755574,0.0289416540513429
cg10157208,chr19,13112449,Island,NFIX,Body,hg19,0.0393284738185053,0.000405459781209641,0.0301247689901368
cg00350503,chr19,13613614,N_Shelf,CACNA1A;CACNA1A,Body;Body,hg19,-0.156399389431393,0.000953607297601175,0.0470782128506301
cg11939450,chr20,18024215,OpenSea,OVOL2,Body,hg19,-0.114416959024183,0.000504967202180818,0.0337018844056567
cg20364776,chr4,106405850,OpenSea,EEF1AL7,TSS200,hg19,-0.110679448493808,0.000712318413922511,0.0403208861214366
cg02852210,chr10,63017479,OpenSea,,,hg19,-0.106781257954825,0.00068189826449395,0.0393633520883344
cg26098816,chr10,2210963,OpenSea,,,hg19,-0.184160395361616,5.47141129054415e-06,0.0026437956124555
cg19159011,chr7,50348870,OpenSea,IKZF1,5'UTR,hg19,-0.116569079368341,0.000117670878184248,0.0151123907950764
cg04950824,chr12,52692031,N_Shelf,,,hg19,-0.0840016807238966,4.77013199610342e-05,0.0090916249113765
cg12339135,chr6,91518566,OpenSea,,,hg19,-0.0207998944688796,0.000970079253580908,0.0475445436370423
cg03905757,chr11,2566193,OpenSea,KCNQ1;KCNQ1,Body;Body,hg19,-0.191179537986919,6.45318908647703e-06,0.00294391175824653
cg23939504,chr6,166123662,OpenSea,,,hg19,-0.102138271194968,4.04947219550577e-05,0.00831678099053954
cg02010532,chr15,66416623,OpenSea,MEGF11,Body,hg19,-0.106392769707736,0.000279751444582715,0.0246257939738141
cg18003970,chr11,12410134,OpenSea,PARVA,Body,hg19,0.0544052614500579,0.000184163734539995,0.0193885682758201
cg06933711,chr10,30341123,OpenSea,KIAA1462,5'UTR,hg19,-0.120571022158294,6.99392497669969e-06,0.00305926393690383
cg13471188,chr2,20638399,OpenSea,,,hg19,-0.0352952838219319,0.000601274121258907,0.0370564408158041
cg06793849,chr5,167614881,OpenSea,ODZ2,Body,hg19,-0.119457402335425,0.000832055448703615,0.0438401292129406
cg11367260,chr10,132684529,OpenSea,,,hg19,-0.0679727389724169,0.00044815208033862,0.0317263218779404
cg02875089,chr17,41861356,OpenSea,C17orf105,3'UTR,hg19,-0.159180610942768,2.18674344074963e-06,0.00165734507448956
cg14393693,chr6,166045279,OpenSea,PDE10A;PDE10A,Body;5'UTR,hg19,-0.135959702229352,2.53518125149881e-05,0.00642769985522126
cg04617640,chr21,46874243,N_Shore,COL18A1;COL18A1;COL18A1,TSS1500;Body;TSS1500,hg19,0.114646231660275,0.000544678917035134,0.0351257938478392
cg17385469,chr7,100410497,OpenSea,EPHB4,Body,hg19,0.0161858008030676,1.95867612018633e-05,0.00554761160344589
cg09824402,chr1,107681669,N_Shore,NTNG1;NTNG1;NTNG1,TSS1500;TSS1500;TSS1500,hg19,-0.103322810557739,2.11195592175878e-05,0.00574489890513448
cg12343591,chr2,16031275,OpenSea,,,hg19,-0.107781658359582,7.79376255866434e-05,0.0118378325426648
cg16629452,chr17,39239008,OpenSea,KRTAP4-7,TSS1500,hg19,-0.0982324764040827,0.000159700623579514,0.017923734842004
cg23043143,chr7,2612101,OpenSea,IQCE;IQCE,Body;Body,hg19,-0.0326762235647279,1.31665701699119e-06,0.00123627164121699
cg02396982,chr16,15796044,OpenSea,NDE1;NDE1,Body;Body,hg19,0.0926068627989896,0.000869406957462969,0.0448507942514545
cg15324331,chr10,30085133,OpenSea,,,hg19,-0.177525158828277,3.139510738953e-06,0.00198741157229722
cg07459248,chr17,77194008,N_Shore,HRNBP3,5'UTR,hg19,-0.122420133567587,0.000804650680494506,0.0430863903957316
cg24914848,chr2,53385253,OpenSea,,,hg19,-0.145199995465817,5.44859582151195e-05,0.00982298983935237
cg01173650,chr2,218938006,OpenSea,RUFY4,Body,hg19,-0.154083786127939,2.33158133546102e-07,0.000464517280478041
cg21931174,chr14,20977318,OpenSea,RNASE10,TSS1500,hg19,-0.100601798157967,1.36364681561365e-05,0.00450508503528657
cg26914334,chr11,120561236,OpenSea,GRIK4,Body,hg19,-0.100026335380237,0.000673331947529722,0.0390988789416283
cg19985041,chr4,155552156,S_Shelf,,,hg19,-0.0510223772345193,0.000653329635789006,0.0385594705999206
cg19939773,chr6,32729876,Island,HLA-DQB2,Body,hg19,-0.117788528883189,2.46658911765422e-05,0.00634792546631262
cg17564529,chr7,75934484,S_Shore,,,hg19,0.041516341938925,0.000353738500761223,0.0280588695995887
cg26766885,chr7,96220185,OpenSea,,,hg19,-0.0691538711282438,8.19129662292094e-05,0.0121731166170542
cg12661624,chr7,157957646,S_Shore,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.0814207459088134,0.0004296991606175,0.0309901371847035
cg04526480,chr1,20838582,S_Shelf,,,hg19,-0.101715887406281,0.000459053436868966,0.0321162664125377
cg20733124,chr12,45980407,OpenSea,,,hg19,-0.0490771303818848,0.000160923103833885,0.0180203978162109
cg12741994,chr3,170137321,Island,CLDN11,Body,hg19,-0.0671274362831112,0.000192862216141998,0.0199353601768268
cg00255882,chr2,128569347,S_Shore,WDR33;WDR33;WDR33,TSS1500;TSS1500;TSS1500,hg19,0.0953553261444617,0.000653178764263433,0.0385594705999206
cg04529078,chr6,130787470,OpenSea,,,hg19,-0.0941481473722131,7.66887992435784e-09,7.35437297521718e-05
cg13716443,chr3,62573342,OpenSea,CADPS;CADPS;CADPS,Body;Body;Body,hg19,-0.114664160480016,0.0002339084590313,0.022228666343972
cg21104351,chr11,134152202,OpenSea,GLB1L3,Body,hg19,-0.121331600188863,0.000506403410658322,0.0337612234982252
cg02725872,chr8,58115012,OpenSea,,,hg19,-0.0686851973445287,1.04342992563186e-06,0.00108340046881479
cg21394729,chr15,31316860,N_Shore,TRPM1,Body,hg19,-0.0636556238016332,0.00067446804978761,0.0391416856691766
cg15697575,chr3,156784781,OpenSea,,,hg19,-0.0882804678917234,0.000102902285370129,0.0138691926380728
cg03866306,chr13,108039519,OpenSea,FAM155A,Body,hg19,-0.104055875806867,0.000105725222158106,0.0141283742569334
cg07036991,chr14,59565187,OpenSea,,,hg19,-0.0457736480831698,0.000912767344640995,0.0460537398614932
cg25061289,chr15,23933620,S_Shore,NDN,TSS1500,hg19,-0.116271612223968,6.45315979724878e-05,0.0108375530903902
cg26091290,chr6,19182028,OpenSea,,,hg19,-0.118844563002828,6.61222850023824e-06,0.00297616174938049
cg06552660,chr7,11546495,OpenSea,THSD7A,Body,hg19,-0.132188963628089,0.000161960061877663,0.0180474736650524
cg11243173,chr12,23999045,OpenSea,SOX5;SOX5,Body;Body,hg19,-0.0646422007818624,0.000339450034993185,0.0273904913104698
cg16697433,chr11,134398473,OpenSea,,,hg19,-0.0929440478202396,0.000230573319433926,0.0220872591333936
cg27159719,chr8,133772742,OpenSea,TMEM71;TMEM71;TMEM71;TMEM71,1stExon;5'UTR;1stExon;5'UTR,hg19,-0.136288208851332,0.000502846367971695,0.0336463757782497
cg02924348,chr18,75884597,N_Shore,,,hg19,-0.106130208972742,0.000457149555820043,0.0320282145070065
cg14287424,chr8,1850925,OpenSea,ARHGEF10,Body,hg19,0.104773001872294,0.000491680620575771,0.0332076489280206
cg18303410,chr17,76835340,N_Shore,USP36,5'UTR,hg19,-0.0178911356353581,0.0004657626755984,0.0323190396452559
cg20304988,chr7,29237766,S_Shelf,CHN2,Body,hg19,-0.120724522265266,0.000236508863440102,0.0223566952608313
cg12232373,chr17,3563924,OpenSea,CTNS;CTNS,Body;3'UTR,hg19,0.0234746389963403,0.000990834426762192,0.0480702576519845
cg19620668,chr7,129214879,OpenSea,,,hg19,-0.0417733837087372,0.000961756278802161,0.0472960912547641
cg07350016,chr12,130337265,N_Shelf,TMEM132D,Body,hg19,-0.0658058718733065,0.000504995877980196,0.0337018844056567
cg07079663,chr8,21581910,OpenSea,GFRA2;GFRA2;GFRA2,Body;Body;Body,hg19,-0.0940096541323542,0.000526895850077784,0.0344258503809769
cg16992960,chr7,157987165,OpenSea,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.10962228018894,4.41228879951542e-05,0.00870656162912927
cg23658503,chr1,228512043,S_Shelf,OBSCN;OBSCN,Body;Body,hg19,-0.147782794224539,0.000821945614287804,0.0435567269238751
cg01023798,chr7,3533958,OpenSea,SDK1,Body,hg19,-0.117701843466204,1.48097806313059e-06,0.00133010130484552
cg06052183,chr1,4471552,OpenSea,LOC284661,TSS1500,hg19,-0.174951834547402,3.77322172064364e-06,0.00215015952624257
cg00239657,chr5,2703942,OpenSea,,,hg19,-0.118705504912945,6.56298664541991e-05,0.0109129657177118
cg12792264,chr1,183971636,OpenSea,GLT25D2,Body,hg19,-0.0866484830078994,7.8955407721183e-06,0.00329313692055366
cg21521758,chr7,150036287,N_Shore,RARRES2,Body,hg19,-0.0826369881033521,0.000873884961565584,0.0450013944610335
cg27629589,chr2,43295011,N_Shore,,,hg19,-0.0973498641922182,0.000504231310863562,0.0336916915918295
cg15616310,chr11,94570647,OpenSea,AMOTL1,Body,hg19,0.0618684251619892,0.000523455509114177,0.0343142259870989
cg22882250,chr7,1316355,S_Shore,,,hg19,-0.0955266537030223,0.000332562957030472,0.0271078524143966
cg00644922,chr13,21711982,N_Shelf,,,hg19,-0.0914934538274298,4.00587000529096e-05,0.00829322344102379
cg10383933,chr14,95465250,OpenSea,,,hg19,-0.0701755187041012,0.000585828182665264,0.0365758427445264
cg14762722,chr11,78904475,OpenSea,ODZ4,5'UTR,hg19,-0.0210188465080225,0.000732742624601405,0.0409812202642845
cg01463644,chr16,48115640,OpenSea,,,hg19,-0.115993238475128,2.00629981312827e-07,0.000430291011287751
cg03073218,chr8,120106427,OpenSea,COLEC10,Body,hg19,-0.0858932918685058,5.34676849957417e-07,0.000761059461505147
cg24875808,chr15,86742911,OpenSea,AGBL1,Body,hg19,-0.106791936113245,0.00051299580993363,0.0339987496593635
cg00561338,chr6,27292492,OpenSea,FKSG83,TSS200,hg19,-0.140395506826816,0.000526207106933029,0.0344066864363676
cg14863944,chr13,22740131,OpenSea,,,hg19,-0.15314072262988,0.000740649866445016,0.0412034386367597
cg11122968,chr19,51727295,OpenSea,CD33;CD33,TSS1500;TSS1500,hg19,-0.0892794023231841,0.000433966965366529,0.0311966506268825
cg05812089,chr11,19736648,S_Shore,LOC100126784;NAV2;NAV2;NAV2,TSS1500;Body;Body;Body,hg19,-0.00628252264733714,0.00106675694874341,0.0499551035818749
cg09121994,chr1,181205431,OpenSea,,,hg19,-0.145523180463661,8.85685505499232e-05,0.0127564714568198
cg01451328,chr14,61115053,Island,SIX1,Body,hg19,-0.0171142780960197,0.000391588910777115,0.0296200358492412
cg18158172,chr5,177819485,N_Shelf,COL23A1,Body,hg19,-0.0944773298776999,0.000217086838910225,0.0212878381629134
cg07195851,chr5,3517522,OpenSea,,,hg19,-0.159483671700327,5.94288733997214e-05,0.010348111904136
cg09717526,chr11,24518776,S_Shore,LUZP2;LUZP2,5'UTR;1stExon,hg19,0.0111455844718412,0.000953085815938392,0.0470583873492892
cg18492926,chr11,67442195,OpenSea,ALDH3B2;ALDH3B2,5'UTR;TSS200,hg19,-0.0833174644226201,0.000990937209131171,0.0480702576519845
cg26258588,chr1,11589971,Island,PTCHD2,Body,hg19,-0.0818399598884549,0.00049095687826659,0.0332070671092999
cg18079881,chr14,55017201,OpenSea,,,hg19,-0.0990261162281683,3.37267100208338e-05,0.00751678543383127
cg00036585,chr6,164441131,OpenSea,,,hg19,-0.0857990911824946,2.80810151382545e-05,0.00683409730463447
cg14866387,chr14,95027382,OpenSea,SERPINA4,TSS1500,hg19,-0.0890412618379546,0.000223163442946815,0.0216264661945101
cg04749306,chr19,17433773,OpenSea,DDA1,3'UTR,hg19,0.0727926555873587,0.00085600457886074,0.0445045273693553
cg01807735,chr11,115861018,OpenSea,,,hg19,-0.124905928614869,3.20256132330642e-05,0.00736345206895901
cg22967008,chr6,169026695,OpenSea,SMOC2;SMOC2,Body;Body,hg19,-0.128042003996317,3.43134390172186e-06,0.00205052455090909
cg25941751,chr2,46613544,OpenSea,EPAS1,3'UTR,hg19,-0.150711125644397,1.02369810551532e-05,0.00381196425476902
cg00927624,chr14,88796191,S_Shelf,,,hg19,-0.171428432322009,9.1662590923369e-06,0.00359757336856039
cg20394595,chr12,14723539,S_Shelf,,,hg19,-0.082413630227428,0.000456871929361038,0.0320282145070065
cg02378063,chr4,22913868,OpenSea,,,hg19,-0.150470795394594,0.000279775823810734,0.0246257939738141
cg18647745,chr6,146916145,N_Shelf,,,hg19,-0.116168528381278,0.000337450389062543,0.0272804699751577
cg23132327,chr11,80167599,OpenSea,,,hg19,-0.16117645243296,1.11589377416639e-05,0.00400334541576622
cg00550529,chr12,103979670,OpenSea,STAB2,TSS1500,hg19,-0.0738064572916791,0.000796352865866564,0.0428388942976027
cg02053477,chr1,22615900,S_Shelf,,,hg19,-0.11584172121603,0.00052911725183539,0.0344848786118157
cg17445157,chr5,156351266,OpenSea,TIMD4;LOC100286948;TIMD4,Body;Body;Body,hg19,-0.186292279890667,1.10018954176516e-08,8.9948601040086e-05
cg21478597,chr6,470696,OpenSea,,,hg19,-0.112135234894535,6.74775573413751e-05,0.0110415945605695
cg09422574,chr3,127006605,OpenSea,,,hg19,-0.0558966143929434,0.000851036522861936,0.0443471750695195
cg15136410,chr2,96873066,N_Shore,STARD7,Body,hg19,0.119527153935902,0.00032898694032534,0.0269672369009411
cg00897276,chr3,9258573,OpenSea,SRGAP3;SRGAP3,Body;Body,hg19,-0.103892432795968,8.7974681584715e-05,0.0127222929360239
cg01575414,chr13,112161295,OpenSea,,,hg19,-0.136526447346067,0.000406895619579236,0.0301698901255215
cg07493097,chr2,158957632,OpenSea,UPP2;UPP2,TSS1500;Body,hg19,-0.193772939494162,7.55161955108562e-06,0.00320817550229324
cg08739221,chr12,15933742,OpenSea,EPS8,5'UTR,hg19,-0.0506880263280357,1.12715248291786e-05,0.00402900552363937
cg13798585,chr7,1980479,S_Shore,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,hg19,0.0461575611464903,4.84662408025407e-05,0.00914471897082453
cg15750500,chr2,137748382,OpenSea,THSD7B,TSS200,hg19,-0.0755233807618825,0.00053269136806596,0.034660263285565
cg07427642,chr5,177944298,N_Shore,COL23A1,Body,hg19,-0.158375032839197,7.87004853646356e-09,7.35437297521718e-05
cg13597013,chr17,78922527,S_Shore,RPTOR;RPTOR,Body;Body,hg19,0.0248935477037152,0.00105497876254526,0.0496651151162003
cg08621196,chr10,23978755,N_Shelf,,,hg19,-0.18257654506171,2.40934115648078e-06,0.00174468305737191
cg00004429,chr9,140681206,N_Shore,EHMT1,Body,hg19,-0.103374298268085,1.17189768612723e-05,0.00413249239758505
cg25481630,chr7,157499673,N_Shelf,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.0801133369330841,0.000445356136854443,0.0315989250865389
cg00191458,chr5,169757859,OpenSea,LOC257358,TSS1500,hg19,-0.114092058272922,0.000509318342287251,0.033880892030661
cg02904945,chr10,38743472,S_Shelf,,,hg19,-0.073655286696402,0.000425734235788206,0.030871511373825
cg12167057,chr10,133606294,OpenSea,,,hg19,-0.123425362335128,0.000859219311599791,0.0446125671936349
cg17203447,chr13,112999748,S_Shore,,,hg19,-0.124164655155185,8.49989499995248e-05,0.0124525524060521
cg22730004,chr1,158656718,OpenSea,SPTA1,TSS1500,hg19,-0.0479591443994122,0.00074922400259774,0.0414922303569297
cg13394713,chr8,79031638,OpenSea,,,hg19,-0.173562378139045,0.00035782522775159,0.0282346693582517
cg13303952,chr20,32250126,N_Shore,C20orf144;NECAB3;NECAB3;C20orf144,1stExon;Body;Body;5'UTR,hg19,0.0152610780480802,0.000690312554898519,0.0396333925609378
cg05851730,chr5,45204945,OpenSea,,,hg19,-0.113305119892095,0.000505576611477203,0.0337291702316119
cg07630816,chr4,23549992,OpenSea,,,hg19,-0.13775353039888,5.250641473032e-05,0.009567185540091
cg02087383,chr4,72651102,OpenSea,GC,TSS1500,hg19,-0.148998408801086,0.000119642639169091,0.0152171987894658
cg09491901,chr6,1040709,OpenSea,LOC285768;LOC285768,Body;Body,hg19,-0.145700882154986,2.9560005821892e-05,0.00701009733231188
cg02987618,chr10,30054988,OpenSea,,,hg19,-0.0931262750433464,0.000508934506413842,0.0338743341261157
cg08276221,chr3,63087266,OpenSea,LOC285401,TSS1500,hg19,-0.186502326834316,5.03066437043548e-06,0.00253968942885425
cg23696193,chr11,115628966,N_Shore,,,hg19,-0.124087643027164,3.7757771574111e-06,0.00215015952624257
cg11154040,chr4,3795063,OpenSea,,,hg19,-0.129297514504104,6.80421797829274e-05,0.0110770864317384
cg10502354,chr7,157402529,N_Shelf,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.105679227153318,0.000747843717259149,0.041439178617799
cg11606261,chr12,53775336,S_Shore,SP1;SP1,5'UTR;Body,hg19,-0.0841125092130791,0.000519319573143585,0.0342098935997641
cg16332493,chr17,47568480,N_Shelf,,,hg19,-0.0945390863952713,0.000468545736487194,0.0324072595438829
cg25965774,chr10,126841033,Island,CTBP2;CTBP2,5'UTR;5'UTR,hg19,0.0983306047308458,0.000193878860620385,0.0199628052190578
cg05529343,chr3,22412124,N_Shore,,,hg19,-0.175489086915989,1.47768135797585e-05,0.0047098568167614
cg07210453,chr17,6023995,Island,WSCD1,3'UTR,hg19,-0.0879656512385715,0.000791692137175795,0.042743089979969
cg04980002,chr1,7184587,OpenSea,CAMTA1,Body,hg19,-0.0971482978417545,2.90526777650344e-05,0.00693588501777414
cg03562736,chr8,114058716,OpenSea,CSMD3;CSMD3;CSMD3,Body;Body;Body,hg19,-0.104176294313023,0.000254234510069196,0.0232267133407724
cg10388307,chr1,82828058,OpenSea,,,hg19,-0.12460211027075,0.000996783880899386,0.0482092098059631
cg01526498,chr14,101416558,OpenSea,,,hg19,-0.0966067893100735,0.000212017594663478,0.0210345463987669
cg11973132,chr11,67052656,Island,ADRBK1,Body,hg19,0.0516211862782321,0.000944322476536552,0.0467669003900399
cg02506275,chr12,130650643,S_Shore,,,hg19,-0.168019488631084,0.000161932714770666,0.0180474736650524
cg12655921,chr2,2019937,OpenSea,MYT1L,5'UTR,hg19,-0.146349143692306,0.000110070384343415,0.0144683978165463
cg06466547,chr11,59191289,OpenSea,OR5A2,TSS1500,hg19,-0.135339536999819,0.00106287131159441,0.0498811111293283
cg20510033,chr1,8960134,OpenSea,,,hg19,-0.0529262709341369,0.00027245148713152,0.0243026726521316
cg08645207,chr2,201489698,OpenSea,AOX1,Body,hg19,-0.106307021164731,8.86618300544434e-05,0.012765221958829
cg13915843,chr17,28907176,S_Shelf,LRRC37B2,Body,hg19,-0.12502302951242,3.59532386417371e-05,0.00783940394561609
cg03722908,chr6,164758166,Island,,,hg19,-0.0579096109440523,0.000905691500178672,0.045884316508342
cg02137495,chr18,24283375,OpenSea,LOC728606,Body,hg19,-0.143298532521223,3.85733799359732e-05,0.00812972025823326
cg05893614,chr3,68981956,Island,FAM19A4;FAM19A4,TSS1500;TSS1500,hg19,0.0643322530149159,0.000894021673474674,0.0455636445143929
cg10296238,chr21,47605174,S_Shelf,C21orf56;C21orf56,TSS1500;TSS1500,hg19,-0.147430134991573,0.000971116894294189,0.0475701621049862
cg17708240,chr19,54134782,OpenSea,DPRX,TSS1500,hg19,-0.155072865896783,2.36430826908103e-05,0.00618216994969303
cg05194509,chr2,18055774,N_Shelf,,,hg19,-0.16125352696964,6.63068232346507e-05,0.0109843258784591
cg20316538,chr2,218937982,OpenSea,RUFY4,Body,hg19,-0.127203907423244,8.3008219430329e-05,0.0122925991991276
cg01571660,chr1,152733223,Island,KPRP,Body,hg19,-0.0436471059429683,0.000568388049102284,0.0359606103493734
cg21446000,chr4,115641974,OpenSea,,,hg19,-0.15455106194426,0.000809393689529158,0.0431870330375328
cg16738984,chr19,14519121,S_Shore,CD97;CD97;CD97,3'UTR;3'UTR;3'UTR,hg19,0.066298099184902,0.000717736067131677,0.0404678999609023
cg13404688,chr10,89876324,OpenSea,,,hg19,-0.0912390110350867,0.000111970802002652,0.0146314326448897
cg19455171,chr14,100943011,OpenSea,WDR25;WDR25,Body;Body,hg19,-0.072243693466605,2.87347098130034e-06,0.00192379363384347
cg02402843,chr12,24168193,OpenSea,SOX5,5'UTR,hg19,-0.0428765935386695,0.000842680222907023,0.0441240592206303
cg09894136,chr22,43833175,S_Shelf,MPPED1,Body,hg19,-0.132901049002457,0.000122754132867436,0.0154517453713314
cg08973281,chr3,144221131,OpenSea,,,hg19,-0.162871633925831,0.000173106965565096,0.0187113802933045
cg12426146,chr4,140657110,Island,MAML3,Body,hg19,0.113165735693712,0.000568770569595971,0.0359702019263659
cg17352276,chr15,66795208,OpenSea,SNORD16;RPL4;SNORD18B,Body;Body;TSS1500,hg19,-0.0659377776412664,7.36559996439725e-05,0.0115392605511272
cg11157016,chr6,157528657,OpenSea,ARID1B;ARID1B;ARID1B,Body;Body;Body,hg19,0.00557065825698154,0.000268118596383401,0.0240346845083437
cg23648809,chr1,2106400,OpenSea,PRKCZ;PRKCZ;PRKCZ,Body;Body;Body,hg19,-0.13063889370909,5.97370835072104e-05,0.0103787563235546
cg22836912,chr19,58099109,S_Shelf,ZIK1,Body,hg19,-0.270203334375373,1.70953077093019e-08,0.000106501053488044
cg05150667,chr4,23994603,OpenSea,,,hg19,-0.101820702384113,2.55949586650275e-05,0.00647082458530016
cg22675604,chr15,97320595,OpenSea,,,hg19,-0.0895994789667708,0.000977136733361808,0.0477532841626002
cg21521230,chr6,33288635,N_Shore,DAXX;DAXX;DAXX;DAXX,Body;Body;Body;Body,hg19,-0.140678597210952,6.88955043699289e-07,0.000907475460963312
cg13441066,chr20,9518994,OpenSea,PAK7;PAK7,3'UTR;3'UTR,hg19,-0.0534552866632982,0.000260782345836669,0.0236269286920535
cg11143092,chr2,88647633,N_Shelf,,,hg19,-0.105162382316405,0.000145462809279639,0.0170159137642178
cg00481639,chr2,16514107,OpenSea,,,hg19,-0.115393356095281,0.000163787536047575,0.0181591333751278
